Departamento,provincia,Clae3,Empleados
COMUNA 5,CIUDAD DE BUENOS AIRES,432,55.0
COMUNA 5,CIUDAD DE BUENOS AIRES,439,79.0
COMUNA 5,CIUDAD DE BUENOS AIRES,465,21.0
COMUNA 5,CIUDAD DE BUENOS AIRES,473,145.0
COMUNA 5,CIUDAD DE BUENOS AIRES,475,46.0
COMUNA 5,CIUDAD DE BUENOS AIRES,581,96.0
COMUNA 5,CIUDAD DE BUENOS AIRES,711,99.0
COMUNA 5,CIUDAD DE BUENOS AIRES,812,5393.0
COMUNA 5,CIUDAD DE BUENOS AIRES,863,124.0
COMUNA 5,CIUDAD DE BUENOS AIRES,863,279.0
COMUNA 6,CIUDAD DE BUENOS AIRES,463,13.0
COMUNA 6,CIUDAD DE BUENOS AIRES,463,14.0
COMUNA 6,CIUDAD DE BUENOS AIRES,476,47.0
COMUNA 6,CIUDAD DE BUENOS AIRES,476,38.0
COMUNA 6,CIUDAD DE BUENOS AIRES,478,13.0
COMUNA 6,CIUDAD DE BUENOS AIRES,561,117.0
COMUNA 6,CIUDAD DE BUENOS AIRES,561,51.0
COMUNA 6,CIUDAD DE BUENOS AIRES,601,34.0
COMUNA 6,CIUDAD DE BUENOS AIRES,682,275.0
COMUNA 6,CIUDAD DE BUENOS AIRES,721,105.0
COMUNA 6,CIUDAD DE BUENOS AIRES,829,405.0
COMUNA 6,CIUDAD DE BUENOS AIRES,920,29.0
COMUNA 6,CIUDAD DE BUENOS AIRES,931,142.0
COMUNA 6,CIUDAD DE BUENOS AIRES,960,18.0
COMUNA 7,CIUDAD DE BUENOS AIRES,259,160.0
COMUNA 7,CIUDAD DE BUENOS AIRES,310,102.0
COMUNA 7,CIUDAD DE BUENOS AIRES,432,403.0
COMUNA 7,CIUDAD DE BUENOS AIRES,464,58.0
COMUNA 7,CIUDAD DE BUENOS AIRES,464,40.0
COMUNA 7,CIUDAD DE BUENOS AIRES,464,122.0
COMUNA 7,CIUDAD DE BUENOS AIRES,465,28.0
COMUNA 7,CIUDAD DE BUENOS AIRES,522,38.0
COMUNA 7,CIUDAD DE BUENOS AIRES,524,168.0
COMUNA 8,CIUDAD DE BUENOS AIRES,107,442.0
COMUNA 8,CIUDAD DE BUENOS AIRES,141,19.0
COMUNA 8,CIUDAD DE BUENOS AIRES,170,348.0
COMUNA 8,CIUDAD DE BUENOS AIRES,239,32.0
COMUNA 8,CIUDAD DE BUENOS AIRES,243,75.0
COMUNA 8,CIUDAD DE BUENOS AIRES,259,538.0
COMUNA 8,CIUDAD DE BUENOS AIRES,410,898.0
COMUNA 8,CIUDAD DE BUENOS AIRES,431,96.0
COMUNA 8,CIUDAD DE BUENOS AIRES,492,145.0
COMUNA 8,CIUDAD DE BUENOS AIRES,682,82.0
COMUNA 9,CIUDAD DE BUENOS AIRES,107,54.0
COMUNA 9,CIUDAD DE BUENOS AIRES,149,30.0
COMUNA 9,CIUDAD DE BUENOS AIRES,162,61.0
COMUNA 9,CIUDAD DE BUENOS AIRES,259,452.0
COMUNA 9,CIUDAD DE BUENOS AIRES,410,750.0
COMUNA 9,CIUDAD DE BUENOS AIRES,464,11.0
COMUNA 9,CIUDAD DE BUENOS AIRES,471,53.0
COMUNA 9,CIUDAD DE BUENOS AIRES,475,11.0
COMUNA 9,CIUDAD DE BUENOS AIRES,477,79.0
COMUNA 9,CIUDAD DE BUENOS AIRES,492,505.0
COMUNA 9,CIUDAD DE BUENOS AIRES,492,1109.0
COMUNA 9,CIUDAD DE BUENOS AIRES,561,569.0
COMUNA 9,CIUDAD DE BUENOS AIRES,562,580.0
COMUNA 9,CIUDAD DE BUENOS AIRES,722,12.0
COMUNA 9,CIUDAD DE BUENOS AIRES,920,28.0
COMUNA 10,CIUDAD DE BUENOS AIRES,162,8.0
COMUNA 10,CIUDAD DE BUENOS AIRES,432,348.0
COMUNA 10,CIUDAD DE BUENOS AIRES,453,212.0
COMUNA 10,CIUDAD DE BUENOS AIRES,466,90.0
COMUNA 10,CIUDAD DE BUENOS AIRES,472,168.0
COMUNA 10,CIUDAD DE BUENOS AIRES,711,62.0
COMUNA 10,CIUDAD DE BUENOS AIRES,931,804.0
COMUNA 11,CIUDAD DE BUENOS AIRES,310,120.0
COMUNA 11,CIUDAD DE BUENOS AIRES,432,597.0
COMUNA 11,CIUDAD DE BUENOS AIRES,464,21.0
COMUNA 11,CIUDAD DE BUENOS AIRES,471,564.0
COMUNA 11,CIUDAD DE BUENOS AIRES,472,16.0
COMUNA 11,CIUDAD DE BUENOS AIRES,475,91.0
COMUNA 11,CIUDAD DE BUENOS AIRES,475,93.0
COMUNA 11,CIUDAD DE BUENOS AIRES,477,214.0
COMUNA 11,CIUDAD DE BUENOS AIRES,561,652.0
COMUNA 11,CIUDAD DE BUENOS AIRES,562,170.0
COMUNA 11,CIUDAD DE BUENOS AIRES,611,173.0
COMUNA 11,CIUDAD DE BUENOS AIRES,641,223.0
COMUNA 11,CIUDAD DE BUENOS AIRES,711,134.0
COMUNA 11,CIUDAD DE BUENOS AIRES,960,151.0
COMUNA 12,CIUDAD DE BUENOS AIRES,432,504.0
COMUNA 12,CIUDAD DE BUENOS AIRES,452,28.0
COMUNA 12,CIUDAD DE BUENOS AIRES,464,290.0
COMUNA 12,CIUDAD DE BUENOS AIRES,464,126.0
COMUNA 12,CIUDAD DE BUENOS AIRES,465,59.0
COMUNA 12,CIUDAD DE BUENOS AIRES,465,87.0
COMUNA 12,CIUDAD DE BUENOS AIRES,465,247.0
COMUNA 12,CIUDAD DE BUENOS AIRES,474,153.0
COMUNA 12,CIUDAD DE BUENOS AIRES,475,11.0
COMUNA 12,CIUDAD DE BUENOS AIRES,475,17.0
COMUNA 12,CIUDAD DE BUENOS AIRES,476,60.0
COMUNA 12,CIUDAD DE BUENOS AIRES,477,312.0
COMUNA 12,CIUDAD DE BUENOS AIRES,561,1030.0
COMUNA 12,CIUDAD DE BUENOS AIRES,864,850.0
COMUNA 12,CIUDAD DE BUENOS AIRES,931,27.0
COMUNA 12,CIUDAD DE BUENOS AIRES,949,1339.0
COMUNA 12,CIUDAD DE BUENOS AIRES,951,45.0
COMUNA 13,CIUDAD DE BUENOS AIRES,099,186.0
COMUNA 13,CIUDAD DE BUENOS AIRES,106,119.0
COMUNA 13,CIUDAD DE BUENOS AIRES,239,36.0
COMUNA 13,CIUDAD DE BUENOS AIRES,266,60.0
COMUNA 13,CIUDAD DE BUENOS AIRES,410,3117.0
COMUNA 13,CIUDAD DE BUENOS AIRES,421,356.0
COMUNA 13,CIUDAD DE BUENOS AIRES,464,28.0
COMUNA 13,CIUDAD DE BUENOS AIRES,464,16.0
COMUNA 13,CIUDAD DE BUENOS AIRES,475,19.0
COMUNA 13,CIUDAD DE BUENOS AIRES,475,26.0
COMUNA 13,CIUDAD DE BUENOS AIRES,475,249.0
COMUNA 13,CIUDAD DE BUENOS AIRES,476,104.0
COMUNA 13,CIUDAD DE BUENOS AIRES,561,2679.0
COMUNA 13,CIUDAD DE BUENOS AIRES,561,79.0
COMUNA 13,CIUDAD DE BUENOS AIRES,581,77.0
COMUNA 13,CIUDAD DE BUENOS AIRES,591,865.0
COMUNA 13,CIUDAD DE BUENOS AIRES,601,299.0
COMUNA 13,CIUDAD DE BUENOS AIRES,682,52.0
COMUNA 13,CIUDAD DE BUENOS AIRES,692,557.0
COMUNA 13,CIUDAD DE BUENOS AIRES,749,170.0
COMUNA 13,CIUDAD DE BUENOS AIRES,801,96.0
COMUNA 13,CIUDAD DE BUENOS AIRES,812,58.0
COMUNA 13,CIUDAD DE BUENOS AIRES,854,677.0
COMUNA 13,CIUDAD DE BUENOS AIRES,900,117.0
COMUNA 13,CIUDAD DE BUENOS AIRES,931,47.0
COMUNA 14,CIUDAD DE BUENOS AIRES,011,90.0
COMUNA 14,CIUDAD DE BUENOS AIRES,107,132.0
COMUNA 14,CIUDAD DE BUENOS AIRES,110,255.0
COMUNA 14,CIUDAD DE BUENOS AIRES,131,30.0
COMUNA 14,CIUDAD DE BUENOS AIRES,421,143.0
COMUNA 14,CIUDAD DE BUENOS AIRES,464,61.0
COMUNA 14,CIUDAD DE BUENOS AIRES,465,64.0
COMUNA 14,CIUDAD DE BUENOS AIRES,471,1512.0
COMUNA 14,CIUDAD DE BUENOS AIRES,473,214.0
COMUNA 14,CIUDAD DE BUENOS AIRES,474,226.0
COMUNA 14,CIUDAD DE BUENOS AIRES,476,86.0
COMUNA 14,CIUDAD DE BUENOS AIRES,477,64.0
COMUNA 14,CIUDAD DE BUENOS AIRES,477,595.0
COMUNA 14,CIUDAD DE BUENOS AIRES,479,69.0
COMUNA 14,CIUDAD DE BUENOS AIRES,492,10.0
COMUNA 14,CIUDAD DE BUENOS AIRES,551,544.0
COMUNA 14,CIUDAD DE BUENOS AIRES,562,720.0
COMUNA 14,CIUDAD DE BUENOS AIRES,581,364.0
COMUNA 14,CIUDAD DE BUENOS AIRES,591,2285.0
COMUNA 14,CIUDAD DE BUENOS AIRES,611,875.0
COMUNA 14,CIUDAD DE BUENOS AIRES,653,35.0
COMUNA 14,CIUDAD DE BUENOS AIRES,661,45.0
COMUNA 14,CIUDAD DE BUENOS AIRES,682,976.0
COMUNA 14,CIUDAD DE BUENOS AIRES,702,1319.0
COMUNA 14,CIUDAD DE BUENOS AIRES,721,49.0
COMUNA 14,CIUDAD DE BUENOS AIRES,732,230.0
COMUNA 14,CIUDAD DE BUENOS AIRES,851,3697.0
COMUNA 14,CIUDAD DE BUENOS AIRES,853,3346.0
COMUNA 14,CIUDAD DE BUENOS AIRES,854,97.0
COMUNA 14,CIUDAD DE BUENOS AIRES,960,631.0
COMUNA 14,CIUDAD DE BUENOS AIRES,960,134.0
COMUNA 15,CIUDAD DE BUENOS AIRES,016,36.0
COMUNA 15,CIUDAD DE BUENOS AIRES,110,145.0
COMUNA 15,CIUDAD DE BUENOS AIRES,141,61.0
COMUNA 15,CIUDAD DE BUENOS AIRES,141,21.0
COMUNA 15,CIUDAD DE BUENOS AIRES,251,58.0
COMUNA 15,CIUDAD DE BUENOS AIRES,259,236.0
COMUNA 15,CIUDAD DE BUENOS AIRES,275,74.0
COMUNA 15,CIUDAD DE BUENOS AIRES,279,205.0
COMUNA 15,CIUDAD DE BUENOS AIRES,433,35.0
COMUNA 15,CIUDAD DE BUENOS AIRES,463,57.0
COMUNA 15,CIUDAD DE BUENOS AIRES,464,85.0
COMUNA 15,CIUDAD DE BUENOS AIRES,464,350.0
COMUNA 15,CIUDAD DE BUENOS AIRES,464,14.0
COMUNA 15,CIUDAD DE BUENOS AIRES,465,25.0
COMUNA 15,CIUDAD DE BUENOS AIRES,472,81.0
COMUNA 15,CIUDAD DE BUENOS AIRES,478,17.0
COMUNA 15,CIUDAD DE BUENOS AIRES,492,347.0
COMUNA 15,CIUDAD DE BUENOS AIRES,562,28.0
COMUNA 15,CIUDAD DE BUENOS AIRES,682,216.0
COMUNA 15,CIUDAD DE BUENOS AIRES,682,284.0
COMUNA 15,CIUDAD DE BUENOS AIRES,731,969.0
COMUNA 15,CIUDAD DE BUENOS AIRES,821,15.0
COMUNA 15,CIUDAD DE BUENOS AIRES,851,2087.0
COMUNA 15,CIUDAD DE BUENOS AIRES,939,44.0
COMUNA 15,CIUDAD DE BUENOS AIRES,952,8.0
ALBERTI,BUENOS AIRES,461,29.0
ALMIRANTE BROWN,BUENOS AIRES,202,207.0
ALMIRANTE BROWN,BUENOS AIRES,210,92.0
ALMIRANTE BROWN,BUENOS AIRES,310,55.0
ALMIRANTE BROWN,BUENOS AIRES,461,75.0
ALMIRANTE BROWN,BUENOS AIRES,461,13.0
ALMIRANTE BROWN,BUENOS AIRES,463,24.0
ALMIRANTE BROWN,BUENOS AIRES,464,84.0
ALMIRANTE BROWN,BUENOS AIRES,477,28.0
ALMIRANTE BROWN,BUENOS AIRES,479,19.0
ALMIRANTE BROWN,BUENOS AIRES,492,90.0
ALMIRANTE BROWN,BUENOS AIRES,591,44.0
ALMIRANTE BROWN,BUENOS AIRES,780,903.0
ALMIRANTE BROWN,BUENOS AIRES,863,191.0
ALMIRANTE BROWN,BUENOS AIRES,920,75.0
AVELLANEDA,BUENOS AIRES,101,257.0
AVELLANEDA,BUENOS AIRES,170,268.0
AVELLANEDA,BUENOS AIRES,192,974.0
AVELLANEDA,BUENOS AIRES,202,107.0
AVELLANEDA,BUENOS AIRES,210,177.0
AVELLANEDA,BUENOS AIRES,239,899.0
AVELLANEDA,BUENOS AIRES,259,100.0
AVELLANEDA,BUENOS AIRES,259,889.0
AVELLANEDA,BUENOS AIRES,271,100.0
AVELLANEDA,BUENOS AIRES,453,241.0
AVELLANEDA,BUENOS AIRES,453,71.0
AVELLANEDA,BUENOS AIRES,461,33.0
AVELLANEDA,BUENOS AIRES,464,172.0
AVELLANEDA,BUENOS AIRES,477,48.0
AVELLANEDA,BUENOS AIRES,591,62.0
AVELLANEDA,BUENOS AIRES,821,25.0
AVELLANEDA,BUENOS AIRES,851,59.0
AVELLANEDA,BUENOS AIRES,851,3280.0
AVELLANEDA,BUENOS AIRES,920,55.0
AVELLANEDA,BUENOS AIRES,920,673.0
AYACUCHO,BUENOS AIRES,681,25.0
AYACUCHO,BUENOS AIRES,750,21.0
AZUL,BUENOS AIRES,016,53.0
AZUL,BUENOS AIRES,477,35.0
AZUL,BUENOS AIRES,931,84.0
BAHIA BLANCA,BUENOS AIRES,014,120.0
BAHIA BLANCA,BUENOS AIRES,332,31.0
BAHIA BLANCA,BUENOS AIRES,410,1127.0
BAHIA BLANCA,BUENOS AIRES,452,27.0
BAHIA BLANCA,BUENOS AIRES,452,91.0
BAHIA BLANCA,BUENOS AIRES,463,28.0
BAHIA BLANCA,BUENOS AIRES,465,22.0
BAHIA BLANCA,BUENOS AIRES,472,391.0
BAHIA BLANCA,BUENOS AIRES,472,193.0
BAHIA BLANCA,BUENOS AIRES,475,119.0
BAHIA BLANCA,BUENOS AIRES,475,41.0
BAHIA BLANCA,BUENOS AIRES,561,54.0
BAHIA BLANCA,BUENOS AIRES,561,67.0
BAHIA BLANCA,BUENOS AIRES,649,72.0
BAHIA BLANCA,BUENOS AIRES,692,193.0
BAHIA BLANCA,BUENOS AIRES,711,383.0
BAHIA BLANCA,BUENOS AIRES,939,18.0
BAHIA BLANCA,BUENOS AIRES,941,162.0
BALCARCE,BUENOS AIRES,011,404.0
BERAZATEGUI,BUENOS AIRES,222,722.0
BERAZATEGUI,BUENOS AIRES,266,76.0
BERAZATEGUI,BUENOS AIRES,360,309.0
BERAZATEGUI,BUENOS AIRES,466,28.0
BERAZATEGUI,BUENOS AIRES,562,14.0
BERAZATEGUI,BUENOS AIRES,869,347.0
BERISSO,BUENOS AIRES,370,25.0
BERISSO,BUENOS AIRES,721,156.0
BRAGADO,BUENOS AIRES,141,417.0
CAMPANA,BUENOS AIRES,239,72.0
CAMPANA,BUENOS AIRES,439,250.0
CAMPANA,BUENOS AIRES,454,626.0
CAMPANA,BUENOS AIRES,475,37.0
CAMPANA,BUENOS AIRES,492,349.0
CAÑUELAS,BUENOS AIRES,014,22.0
CAPITAN SARMIENTO,BUENOS AIRES,016,56.0
CARLOS CASARES,BUENOS AIRES,016,6.0
CARLOS CASARES,BUENOS AIRES,016,16.0
CARMEN DE ARECO,BUENOS AIRES,466,67.0
COLON,BUENOS AIRES,251,63.0
CORONEL SUAREZ,BUENOS AIRES,016,19.0
CHACABUCO,BUENOS AIRES,011,260.0
CHACABUCO,BUENOS AIRES,492,114.0
CHASCOMUS,BUENOS AIRES,014,280.0
CHASCOMUS,BUENOS AIRES,461,75.0
CHASCOMUS,BUENOS AIRES,472,17.0
CHASCOMUS,BUENOS AIRES,561,229.0
CHIVILCOY,BUENOS AIRES,107,44.0
CHIVILCOY,BUENOS AIRES,452,17.0
CHIVILCOY,BUENOS AIRES,465,64.0
ENSENADA,BUENOS AIRES,331,187.0
ENSENADA,BUENOS AIRES,351,443.0
ESCOBAR,BUENOS AIRES,239,49.0
ESCOBAR,BUENOS AIRES,453,108.0
ESCOBAR,BUENOS AIRES,472,46.0
ESCOBAR,BUENOS AIRES,475,86.0
ESCOBAR,BUENOS AIRES,523,194.0
ESCOBAR,BUENOS AIRES,692,87.0
ESCOBAR,BUENOS AIRES,721,12.0
ESTEBAN ECHEVERRIA,BUENOS AIRES,162,48.0
ESTEBAN ECHEVERRIA,BUENOS AIRES,279,76.0
ESTEBAN ECHEVERRIA,BUENOS AIRES,433,58.0
ESTEBAN ECHEVERRIA,BUENOS AIRES,472,100.0
ESTEBAN ECHEVERRIA,BUENOS AIRES,477,14.0
ESTEBAN ECHEVERRIA,BUENOS AIRES,478,9.0
ESTEBAN ECHEVERRIA,BUENOS AIRES,861,846.0
EZEIZA,BUENOS AIRES,106,640.0
EZEIZA,BUENOS AIRES,477,15.0
EZEIZA,BUENOS AIRES,771,32.0
EZEIZA,BUENOS AIRES,920,21.0
FLORENCIO VARELA,BUENOS AIRES,101,154.0
FLORENCIO VARELA,BUENOS AIRES,110,73.0
FLORENCIO VARELA,BUENOS AIRES,202,72.0
FLORENCIO VARELA,BUENOS AIRES,239,48.0
FLORENCIO VARELA,BUENOS AIRES,471,69.0
FLORENCIO VARELA,BUENOS AIRES,477,5.0
FLORENTINO AMEGHINO,BUENOS AIRES,014,118.0
GENERAL ALVARADO,BUENOS AIRES,351,120.0
GENERAL ALVARADO,BUENOS AIRES,551,61.0
GENERAL ALVARADO,BUENOS AIRES,842,10.0
GENERAL BELGRANO,BUENOS AIRES,014,7.0
GENERAL JUAN MADARIAGA,BUENOS AIRES,014,21.0
GENERAL LAS HERAS,BUENOS AIRES,105,128.0
GENERAL PINTO,BUENOS AIRES,466,36.0
GENERAL PUEYRREDON,BUENOS AIRES,011,23.0
GENERAL PUEYRREDON,BUENOS AIRES,011,10.0
GENERAL PUEYRREDON,BUENOS AIRES,107,374.0
GENERAL PUEYRREDON,BUENOS AIRES,107,32.0
GENERAL PUEYRREDON,BUENOS AIRES,139,34.0
GENERAL PUEYRREDON,BUENOS AIRES,139,195.0
GENERAL PUEYRREDON,BUENOS AIRES,143,701.0
GENERAL PUEYRREDON,BUENOS AIRES,267,43.0
GENERAL PUEYRREDON,BUENOS AIRES,282,408.0
GENERAL PUEYRREDON,BUENOS AIRES,433,89.0
GENERAL PUEYRREDON,BUENOS AIRES,453,422.0
GENERAL PUEYRREDON,BUENOS AIRES,461,26.0
GENERAL PUEYRREDON,BUENOS AIRES,461,51.0
GENERAL PUEYRREDON,BUENOS AIRES,471,760.0
GENERAL PUEYRREDON,BUENOS AIRES,474,51.0
GENERAL PUEYRREDON,BUENOS AIRES,477,704.0
GENERAL PUEYRREDON,BUENOS AIRES,477,1148.0
GENERAL PUEYRREDON,BUENOS AIRES,477,67.0
GENERAL PUEYRREDON,BUENOS AIRES,492,865.0
GENERAL PUEYRREDON,BUENOS AIRES,523,19.0
GENERAL PUEYRREDON,BUENOS AIRES,551,48.0
GENERAL PUEYRREDON,BUENOS AIRES,773,35.0
GENERAL PUEYRREDON,BUENOS AIRES,791,9.0
GENERAL PUEYRREDON,BUENOS AIRES,822,639.0
GENERAL PUEYRREDON,BUENOS AIRES,829,1169.0
GENERAL PUEYRREDON,BUENOS AIRES,931,19.0
GENERAL PUEYRREDON,BUENOS AIRES,942,2114.0
GENERAL RODRIGUEZ,BUENOS AIRES,162,25.0
GENERAL RODRIGUEZ,BUENOS AIRES,202,158.0
GENERAL RODRIGUEZ,BUENOS AIRES,439,138.0
GENERAL SAN MARTIN,BUENOS AIRES,152,143.0
GENERAL SAN MARTIN,BUENOS AIRES,202,851.0
GENERAL SAN MARTIN,BUENOS AIRES,241,75.0
GENERAL SAN MARTIN,BUENOS AIRES,242,41.0
GENERAL SAN MARTIN,BUENOS AIRES,259,136.0
GENERAL SAN MARTIN,BUENOS AIRES,410,1172.0
GENERAL SAN MARTIN,BUENOS AIRES,451,255.0
GENERAL SAN MARTIN,BUENOS AIRES,452,90.0
GENERAL SAN MARTIN,BUENOS AIRES,463,119.0
GENERAL SAN MARTIN,BUENOS AIRES,472,59.0
GENERAL SAN MARTIN,BUENOS AIRES,472,25.0
GENERAL SAN MARTIN,BUENOS AIRES,475,129.0
GENERAL SAN MARTIN,BUENOS AIRES,602,32.0
GENERAL SAN MARTIN,BUENOS AIRES,641,110.0
GENERAL SAN MARTIN,BUENOS AIRES,829,390.0
GENERAL SAN MARTIN,BUENOS AIRES,952,25.0
GENERAL VIAMONTE,BUENOS AIRES,011,132.0
GENERAL VIAMONTE,BUENOS AIRES,016,23.0
GENERAL VILLEGAS,BUENOS AIRES,014,102.0
GENERAL VILLEGAS,BUENOS AIRES,016,18.0
GENERAL VILLEGAS,BUENOS AIRES,464,36.0
GUAMINI,BUENOS AIRES,014,20.0
HIPOLITO YRIGOYEN,BUENOS AIRES,351,39.0
ITUZAINGO,BUENOS AIRES,452,21.0
ITUZAINGO,BUENOS AIRES,475,12.0
ITUZAINGO,BUENOS AIRES,561,280.0
ITUZAINGO,BUENOS AIRES,602,62.0
JOSE C. PAZ,BUENOS AIRES,011,55.0
JOSE C. PAZ,BUENOS AIRES,162,40.0
JOSE C. PAZ,BUENOS AIRES,162,39.0
JOSE C. PAZ,BUENOS AIRES,431,239.0
JOSE C. PAZ,BUENOS AIRES,471,478.0
JOSE C. PAZ,BUENOS AIRES,476,282.0
JUNIN,BUENOS AIRES,431,109.0
JUNIN,BUENOS AIRES,451,234.0
JUNIN,BUENOS AIRES,452,6.0
JUNIN,BUENOS AIRES,463,25.0
JUNIN,BUENOS AIRES,473,208.0
LA COSTA,BUENOS AIRES,161,20.0
LA COSTA,BUENOS AIRES,477,29.0
LA COSTA,BUENOS AIRES,561,46.0
LA MATANZA,BUENOS AIRES,011,107.0
LA MATANZA,BUENOS AIRES,012,35.0
LA MATANZA,BUENOS AIRES,110,849.0
LA MATANZA,BUENOS AIRES,170,198.0
LA MATANZA,BUENOS AIRES,202,381.0
LA MATANZA,BUENOS AIRES,202,350.0
LA MATANZA,BUENOS AIRES,309,69.0
LA MATANZA,BUENOS AIRES,331,12.0
LA MATANZA,BUENOS AIRES,432,517.0
LA MATANZA,BUENOS AIRES,433,45.0
LA MATANZA,BUENOS AIRES,433,15.0
LA MATANZA,BUENOS AIRES,439,326.0
LA MATANZA,BUENOS AIRES,452,40.0
LA MATANZA,BUENOS AIRES,461,149.0
LA MATANZA,BUENOS AIRES,466,57.0
LA MATANZA,BUENOS AIRES,466,24.0
LA MATANZA,BUENOS AIRES,471,171.0
LA MATANZA,BUENOS AIRES,472,432.0
LA MATANZA,BUENOS AIRES,472,304.0
LA MATANZA,BUENOS AIRES,491,153.0
LA MATANZA,BUENOS AIRES,681,56.0
LA MATANZA,BUENOS AIRES,811,163.0
LA MATANZA,BUENOS AIRES,863,62.0
LA MATANZA,BUENOS AIRES,880,268.0
LANUS,BUENOS AIRES,131,105.0
LANUS,BUENOS AIRES,139,449.0
LANUS,BUENOS AIRES,231,82.0
LANUS,BUENOS AIRES,279,177.0
LANUS,BUENOS AIRES,282,214.0
LANUS,BUENOS AIRES,324,115.0
LANUS,BUENOS AIRES,329,188.0
LANUS,BUENOS AIRES,452,24.0
LANUS,BUENOS AIRES,452,11.0
LANUS,BUENOS AIRES,466,43.0
LANUS,BUENOS AIRES,475,12.0
LANUS,BUENOS AIRES,477,35.0
LANUS,BUENOS AIRES,492,140.0
LANUS,BUENOS AIRES,524,29.0
LANUS,BUENOS AIRES,562,337.0
LANUS,BUENOS AIRES,614,22.0
LANUS,BUENOS AIRES,649,57.0
LANUS,BUENOS AIRES,651,113.0
LANUS,BUENOS AIRES,702,31.0
LANUS,BUENOS AIRES,711,146.0
LANUS,BUENOS AIRES,952,3.0
LA PLATA,BUENOS AIRES,011,60.0
LA PLATA,BUENOS AIRES,014,71.0
LA PLATA,BUENOS AIRES,222,1093.0
LA PLATA,BUENOS AIRES,251,104.0
LA PLATA,BUENOS AIRES,432,122.0
LA PLATA,BUENOS AIRES,463,208.0
LA PLATA,BUENOS AIRES,464,217.0
LA PLATA,BUENOS AIRES,464,76.0
LA PLATA,BUENOS AIRES,465,49.0
LA PLATA,BUENOS AIRES,466,162.0
LA PLATA,BUENOS AIRES,476,54.0
LA PLATA,BUENOS AIRES,477,227.0
LA PLATA,BUENOS AIRES,477,49.0
LA PLATA,BUENOS AIRES,479,14.0
LA PLATA,BUENOS AIRES,561,284.0
LA PLATA,BUENOS AIRES,562,362.0
LA PLATA,BUENOS AIRES,619,75.0
LA PLATA,BUENOS AIRES,711,573.0
LA PLATA,BUENOS AIRES,861,310.0
LA PLATA,BUENOS AIRES,949,21.0
LA PLATA,BUENOS AIRES,960,83.0
LINCOLN,BUENOS AIRES,492,21.0
LOBOS,BUENOS AIRES,475,21.0
LOMAS DE ZAMORA,BUENOS AIRES,105,70.0
LOMAS DE ZAMORA,BUENOS AIRES,107,61.0
LOMAS DE ZAMORA,BUENOS AIRES,131,136.0
LOMAS DE ZAMORA,BUENOS AIRES,221,1690.0
LOMAS DE ZAMORA,BUENOS AIRES,239,28.0
LOMAS DE ZAMORA,BUENOS AIRES,251,197.0
LOMAS DE ZAMORA,BUENOS AIRES,259,369.0
LOMAS DE ZAMORA,BUENOS AIRES,410,915.0
LOMAS DE ZAMORA,BUENOS AIRES,429,91.0
LOMAS DE ZAMORA,BUENOS AIRES,463,117.0
LOMAS DE ZAMORA,BUENOS AIRES,463,134.0
LOMAS DE ZAMORA,BUENOS AIRES,472,158.0
LOMAS DE ZAMORA,BUENOS AIRES,479,60.0
LOMAS DE ZAMORA,BUENOS AIRES,561,763.0
LOMAS DE ZAMORA,BUENOS AIRES,561,108.0
LOMAS DE ZAMORA,BUENOS AIRES,861,1005.0
LOMAS DE ZAMORA,BUENOS AIRES,863,118.0
LUJAN,BUENOS AIRES,014,113.0
LUJAN,BUENOS AIRES,105,134.0
LUJAN,BUENOS AIRES,139,178.0
LUJAN,BUENOS AIRES,162,25.0
LUJAN,BUENOS AIRES,421,159.0
LUJAN,BUENOS AIRES,521,50.0
LUJAN,BUENOS AIRES,551,127.0
LUJAN,BUENOS AIRES,861,179.0
LUJAN,BUENOS AIRES,952,9.0
MALVINAS ARGENTINAS,BUENOS AIRES,103,74.0
MALVINAS ARGENTINAS,BUENOS AIRES,222,506.0
MALVINAS ARGENTINAS,BUENOS AIRES,239,177.0
MALVINAS ARGENTINAS,BUENOS AIRES,275,84.0
MALVINAS ARGENTINAS,BUENOS AIRES,439,27.0
MALVINAS ARGENTINAS,BUENOS AIRES,464,57.0
MALVINAS ARGENTINAS,BUENOS AIRES,465,163.0
MALVINAS ARGENTINAS,BUENOS AIRES,471,71.0
MALVINAS ARGENTINAS,BUENOS AIRES,475,66.0
MALVINAS ARGENTINAS,BUENOS AIRES,477,58.0
MALVINAS ARGENTINAS,BUENOS AIRES,477,82.0
MALVINAS ARGENTINAS,BUENOS AIRES,491,1009.0
MALVINAS ARGENTINAS,BUENOS AIRES,492,674.0
MALVINAS ARGENTINAS,BUENOS AIRES,561,282.0
MALVINAS ARGENTINAS,BUENOS AIRES,681,103.0
MARCOS PAZ,BUENOS AIRES,011,6.0
MERCEDES,BUENOS AIRES,463,52.0
MERLO,BUENOS AIRES,120,1520.0
MERLO,BUENOS AIRES,475,91.0
MERLO,BUENOS AIRES,477,55.0
MERLO,BUENOS AIRES,492,919.0
MERLO,BUENOS AIRES,851,234.0
MORENO,BUENOS AIRES,131,47.0
MORENO,BUENOS AIRES,131,183.0
MORENO,BUENOS AIRES,477,70.0
MORENO,BUENOS AIRES,477,345.0
MORENO,BUENOS AIRES,551,106.0
MORENO,BUENOS AIRES,813,71.0
MORENO,BUENOS AIRES,920,231.0
MORON,BUENOS AIRES,251,54.0
